application_id,applicant_id,applicant_name,applicant_city,application_date,branch_code,application_channel,pan_number,mobile_number,email_address,age_years,monthly_income_inr,employment_type,credit_score,debt_to_income_ratio,existing_loan_count,late_payments_last_12_months,loan_type,loan_amount_inr,tenure_months,defaulted,loss_given_default_inr
LA000135,APP002380,Manoj Sharma,Visakhapatnam,2023-06-18,BR011,online,ZDHWZ0437X,9919540552,nithya.kapoor@outlook.com,26,49633.0,salaried_government,827,0.5338,2,0,personal,434000,36,0,
LA000136,APP023521,Ananya Pillai,Ahmedabad,2023-06-23,BR012,branch,UKECQ8184M,9354404415,shegde@hotmail.com,30,72815.0,self_employed_professional,571,0.1336,0,4,personal,277000,36,0,
LA000137,APP016891,Sneha Gowda,Pune,2025-02-10,BR031,direct_sales_agent,EIKSE9257K,9075283361,svenkatesan@yahoo.co.in,46,85886.0,salaried_private,755,0.3427,0,1,vehicle,1166000,48,0,
LA000138,APP025144,Sneha Ramesh,Tirunelveli,2023-12-12,BR004,online,JLMDX2555F,9157623402,nmenon@hotmail.com,37,69479.0,self_employed_professional,708,0.4956,1,0,gold,169000,6,0,
LA000139,APP007939,Rahul Sinha,Bhopal,2025-05-21,BR028,direct_sales_agent,AGHUL1505J,6856186588,swathi86@yahoo.co.in,28,47922.0,salaried_private,734,0.4965,1,1,vehicle,910000,60,0,
LA000141,APP002571,Lakshmi Chauhan,Nagpur,2025-04-14,BR006,online,UZZSX2002P,9172974235,vjoshi@rediffmail.com,27,76588.0,salaried_government,682,0.413,0,4,home,3561000,240,0,
LA000142,APP012433,Diya Malhotra,Delhi,2025-05-30,BR028,branch,ZMEDF8531Y,6657499371,vaishnavi97@protonmail.com,35,26570.0,salaried_private,637,0.7257,3,2,personal,296000,36,0,
LA000143,APP010180,Meera Rao,Madurai,2024-05-30,BR030,branch,GZTQN3504L,9123412841,yhegde@hotmail.com,31,78249.0,salaried_private,730,0.6612,1,2,home,5424000,240,0,
LA000144,APP009733,Nandini Joshi,Mumbai,2023-05-16,BR026,branch,GHIUX4268H,8821294248,mmenon@protonmail.com,31,27248.0,salaried_private,799,0.4758,0,0,personal,553000,60,0,
LA000145,APP020148,Krishna Ramesh,Bengaluru,2023-03-24,BR038,partner_referral,WDTGT8974E,7774335043,jyothi49@rediffmail.com,34,45134.0,self_employed_business,746,0.2356,1,2,personal,165000,24,0,
LA000146,APP018977,Deepika Hegde,Nagpur,2023-12-22,BR011,branch,DFGEK6196J,9972251779,sanjana.gupta@protonmail.com,29,23462.0,self_employed_business,695,0.7715,3,0,vehicle,650000,84,0,
LA000148,APP017336,Neha Malhotra,Chennai,2024-04-29,BR039,partner_referral,XSYPL2495B,6355517258,lakshmi_venkatesan8@protonmail.com,50,130289.0,salaried_private,809,0.3723,1,2,personal,1384000,48,0,
LA000149,APP020280,Swathi Varma,Kolkata,2025-02-13,BR009,direct_sales_agent,YRBWU1090A,7536183050,svenkatesan@yahoo.co.in,35,27644.0,self_employed_business,655,0.331,0,3,vehicle,361000,48,0,
LA000150,APP023834,Rohan Chauhan,Chennai,2024-07-31,BR018,online,NJPAA1793B,6871927699,priya_shetty1@yahoo.co.in,32,12000.0,self_employed_professional,608,0.6616,2,2,personal,201000,48,0,
LA000151,APP003934,Priya Malhotra,Visakhapatnam,2024-07-15,BR012,branch,CIDBL4754Q,8489782727,bhavana_gowda8@outlook.com,34,59962.0,salaried_government,798,0.7558,2,0,vehicle,1463000,60,0,
LA000152,APP003209,Siddharth Bose,Lucknow,2024-10-10,BR033,branch,BADUH7026G,7046623682,rajesh25@rediffmail.com,31,13943.0,salaried_government,591,0.209,0,2,gold,62000,24,0,
LA000153,APP001999,Bhavana Patel,Bhopal,2023-09-23,BR011,online,KVJGX9187M,7178419240,nchauhan@rediffmail.com,55,200828.0,contract,719,0.2596,2,0,personal,1500000,60,0,
LA000154,APP010337,Ritika Joshi,Ludhiana,2024-05-13,BR038,partner_referral,GABXD5559D,7133906918,sdas@gmail.com,32,164088.0,salaried_private,737,0.3697,0,0,home,6790000,240,0,
LA000155,APP025933,Vivaan Chauhan,Mumbai,2024-06-04,BR002,online,GGZGW5718E,7246364828,pallavi_rao8@protonmail.com,42,95617.0,self_employed_professional,702,0.4449,0,2,home,4622000,240,0,
LA000156,APP024877,Pooja Rao,Kochi,2025-03-22,BR024,partner_referral,QYCXJ6120F,9713955872,imran_shetty2@hotmail.com,36,33021.0,self_employed_professional,468,0.4841,3,8,gold,140000,18,0,
LA000157,APP024393,Praveen Sharma,Ludhiana,2025-01-22,BR011,branch,IMUZU8099Y,6763334548,harish_chatterjee9@outlook.com,34,31824.0,self_employed_professional,846,0.5806,1,0,vehicle,887000,84,0,
LA000158,APP000046,Manoj Kapoor,Pune,2023-10-17,BR024,direct_sales_agent,XCRQR4923E,7679427492,odeshpande@outlook.com,24,41017.0,contract,700,0.5711,4,1,gold,87000,12,0,
LA000159,APP003819,Diya Naidu,Kanpur,2024-06-14,BR013,online,VSJXD7530B,9761321918,manoj_naidu9@outlook.com,34,25105.0,salaried_government,849,0.4465,1,1,gold,162000,18,0,
LA000160,APP012915,Rahul Sinha,Kolkata,2023-07-04,BR029,partner_referral,TXWNW3183L,6581493290,sbhatia@outlook.com,36,16039.0,salaried_private,600,0.7829,0,5,home,1500000,300,0,
LA000161,APP004312,Anjali Prasad,Delhi,2025-06-19,BR033,online,LILEV5387T,9685494046,zoya51@protonmail.com,36,67285.0,salaried_government,526,0.5873,0,5,vehicle,1542000,48,0,
LA000162,APP011237,Swathi Bose,Mumbai,2024-09-29,BR016,branch,ZJKQB9185M,5432109876,yamini.agarwal@rediffmail.com,33,39039.0,salaried_private,500,0.5846,1,6,personal,817000,60,0,
LA000163,APP020282,Nandini Iyer,Visakhapatnam,2025-02-17,BR007,partner_referral,DEZRP8604H,8295250158,vaishnavi98@yahoo.co.in,35,28476.0,self_employed_business,603,0.7269,1,1,vehicle,806000,60,0,
LA000164,APP021877,Sneha Chatterjee,Ludhiana,2024-03-10,BR027,branch,IGTVY8858Z,8205636787,priya_rathore5@gmail.com,49,22924.0,self_employed_business,702,0.3813,0,2,personal,252000,36,0,
LA000165,APP023675,Rohan Varma,Hyderabad,2024-12-05,BR018,branch,TMWSS2114W,6189206409,karthik_subramanian8@hotmail.com,31,39328.0,self_employed_professional,718,0.3589,0,1,vehicle,559000,48,0,
LA000166,APP017655,Ananya Chatterjee,Lucknow,2024-08-31,BR008,direct_sales_agent,ZJXFM8086Z,9145895829,sridhar18@yahoo.co.in,53,43787.0,salaried_private,795,0.8147,0,1,personal,396000,12,1,289390.01
LA000167,APP023430,Krishna Malhotra,Kolkata,2024-01-16,BR009,branch,AAKGY7634H,9427857989,ramya.iyer@yahoo.co.in,30,39369.0,self_employed_professional,712,0.4097,0,1,vehicle,637000,48,0,
LA000168,APP020432,Sandeep Bhat,Hyderabad,2024-02-05,BR016,direct_sales_agent,CSFBI0840D,9547957539,vraman@outlook.com,36,17137.0,self_employed_business,863,0.388,0,0,personal,244000,48,0,
LA000169,APP024078,Neha Gowda,Chennai,2023-06-23,BR020,partner_referral,YTWQN1610Z,9377167338,ishita50@protonmail.com,33,13772.0,self_employed_professional,787,0.684,2,1,personal,230000,36,0,
LA000170,APP010187,Priya Reddy,Kanpur,2024-09-08,BR029,online,ISVCA6037L,6175370446,khegde@gmail.com,31,80050.0,salaried_private,595,0.6506,2,6,personal,1500000,48,1,754160.02
LA000171,APP018816,Aadhya Chatterjee,Kanpur,2023-05-04,BR006,partner_referral,AZDJM2307E,9721689542,latha.prasad@outlook.com,28,32287.0,self_employed_business,782,0.5343,2,0,vehicle,455000,36,0,
LA000172,APP012078,Gayathri Gowda,Hyderabad,2025-01-18,BR015,partner_referral,KTXTJ8220G,9677574457,imran_venkatesan8@protonmail.com,34,60869.0,salaried_private,823,0.392,0,0,personal,699000,36,0,
LA000173,APP024266,Swathi Hegde,Lucknow,2024-08-31,BR038,online,AGQCM9183Y,9543445521,ishita.chauhan@gmail.com,33,69232.0,self_employed_professional,718,0.3684,0,0,gold,148000,6,0,
LA000174,APP019343,Sneha Ramesh,Nagpur,2023-06-10,BR007,online,KNJWY2632L,7102590170,hema.rathore@yahoo.co.in,30,62421.0,self_employed_business,568,0.4199,2,3,home,2144000,240,0,
LA000175,APP003864,Manoj Nair,Jaipur,2024-03-17,BR004,partner_referral,CZWZR2507V,9589673774,aditi.bhat@outlook.com,34,34831.0,salaried_government,746,0.6195,0,1,gold,244000,12,0,
LA000176,APP025349,Meera Joshi,Madurai,2024-10-02,BR014,branch,IIQFT0648S,98765abcde,vikram78@outlook.com,38,91278.0,self_employed_professional,734,0.6147,2,1,vehicle,1609000,48,0,
LA000177,APP015498,Priya Nair,Ahmedabad,2023-08-23,BR027,online,KTZUQ2826C,9651596048,gpillai@hotmail.com,41,47943.0,salaried_private,610,0.6677,2,6,personal,949000,60,1,877063.05
LA000178,APP022672,Arjun Joshi,Nagpur,2023-02-24,BR037,branch,GQCTJ0731D,12345678,chetan_sharma2@outlook.com,27,28736.0,self_employed_professional,772,0.2021,0,2,vehicle,231000,48,0,
LA000179,APP024651,Aarav Pillai,Mysuru,2023-07-23,BR032,partner_referral,XHXNN4314Q,9475353494,hema_sharma3@yahoo.co.in,35,34304.0,self_employed_professional,827,0.4614,1,1,personal,582000,60,0,
LA000180,APP002323,Vivaan Chauhan,Kanpur,2025-01-24,BR037,online,IHGMZ4975L,7304122149,rajesh.ghosh@yahoo.co.in,26,25075.0,salaried_government,699,0.4424,0,0,vehicle,672000,84,0,
LA000181,APP020656,Saanvi Malhotra,Nashik,2024-04-09,BR012,branch,SBNBR3552N,8104721496,meera_chauhan7@rediffmail.com,37,29067.0,self_employed_business,653,0.3724,0,2,gold,231000,24,0,
LA000182,APP016846,Neha Desai,Delhi,2025-05-13,BR011,direct_sales_agent,JTDWY1212H,6188445420,tarun.menon@gmail.com,46,56647.0,salaried_private,665,0.6081,1,0,personal,1174000,60,0,
LA000183,APP024108,Sandeep Menon,Kanpur,2025-02-22,BR011,direct_sales_agent,WBQWI7569R,9701184189,jsubramanian@yahoo.co.in,33,20308.0,self_employed_professional,742,0.9017,1,0,vehicle,351000,24,1,155062.66
LA000185,APP024975,Aditya Chatterjee,Surat,2024-09-12,BR008,branch,FRKXA6528M,6787416633,dnaidu@hotmail.com,36,70748.0,self_employed_professional,742,0.3567,0,1,home,2506000,180,0,
LA000186,APP000790,Manoj Subramanian,Kanpur,2024-07-30,BR014,partner_referral,AKRGN4295X,9664718582,anand81@yahoo.co.in,32,45540.0,contract,879,0.4009,1,1,personal,311000,24,0,
LA000187,APP024972,Priya Chatterjee,Rajkot,2023-02-13,BR013,direct_sales_agent,ZFZFK8721E,6986880137,ahegde@hotmail.com,36,68961.0,self_employed_professional,493,0.4793,2,3,vehicle,842000,48,0,
LA000188,APP023917,Manoj Naidu,Mysuru,2024-03-30,BR033,branch,ZDZIJ5478Y,6911696343,anand.gowda@rediffmail.com,32,34344.0,self_employed_professional,727,0.5714,1,2,personal,478000,36,0,
LA000189,APP013132,Yash Shah,Indore,2024-03-06,BR038,online,DLILY0928P,9680266934,rahul_subramanian8@rediffmail.com,36,35922.0,salaried_private,762,0.202,0,1,gold,221000,36,0,
LA000190,APP018057,Divya Verma,Jaipur,2023-03-16,BR005,direct_sales_agent,GUFHG2079W,6170418771,idas@yahoo.co.in,60,68588.0,salaried_private,742,0.3804,1,4,personal,985000,60,0,
LA000191,APP024881,Diya Shah,Nashik,2025-01-19,BR003,partner_referral,BKQTY6115F,6666431918,tarun85@outlook.com,36,34144.0,self_employed_professional,671,0.4385,1,1,vehicle,611000,60,0,
LA000192,APP005480,Priya Sinha,Coimbatore,2024-10-28,BR001,direct_sales_agent,IUJFW7525J,8311947845,kiran_gowda2@hotmail.com,48,19512.0,salaried_government,741,0.6776,1,1,home,1500000,360,0,
LA000193,APP007859,Divya Kulkarni,Kanpur,2024-01-27,BR040,online,LPQJI1515L,8679866703,bhargav.bhat@hotmail.com,28,38982.0,salaried_private,739,0.2647,1,1,gold,185000,24,0,
LA000194,APP019895,Shreya Iyer,Kolkata,2024-06-01,BR008,branch,JQFQG9929G,6824306740,anand63@outlook.com,33,24258.0,self_employed_business,784,0.5598,3,1,personal,280000,60,0,
LA000195,APP011854,Harsha Banerjee,Coimbatore,2023-11-16,BR022,online,JZKMW2842V,6032854797,aarav_malhotra1@outlook.com,34,33228.0,salaried_private,781,0.4921,0,0,personal,694000,60,0,
LA000196,APP008598,Lakshmi Patel,Chennai,2023-12-30,BR035,online,PDZBU2112L,6724255685,cmenon@rediffmail.com,29,49441.0,salaried_private,605,0.4734,1,3,gold,420000,24,0,
LA000197,APP015139,Swathi Varma,Ludhiana,2024-08-16,BR009,online,NXRTP2050R,8047783755,kiran_kapoor9@rediffmail.com,40,50868.0,salaried_private,758,0.229,0,0,personal,241000,24,0,
LA000199,APP015712,Rohan Gowda,Madurai,2023-04-05,BR019,partner_referral,abcde1234f,7086066052,hmehta@outlook.com,42,20013.0,salaried_private,735,0.5961,0,0,home,1500000,360,0,
LA000200,APP026544,Krishna Iyer,Mysuru,2023-01-23,BR031,online,BUCDG3963C,9657811748,dinesh.sharma@rediffmail.com,51,68910.0,self_employed_professional,803,0.6839,3,0,vehicle,1128000,60,0,
LA000201,APP023435,Bhavana Sharma,Ahmedabad,2023-04-01,BR026,branch,EZTKC6065M,8926310303,dpillai@gmail.com,30,40426.0,self_employed_professional,814,0.3209,1,0,gold,138000,18,0,
LA000202,APP013175,Krishna Patel,Rajkot,2024-08-25,BR009,branch,JUHZC4466J,8462409578,tmenon@outlook.com,36,40256.0,salaried_private,679,0.4187,0,2,home,2129000,360,0,
LA000203,APP007315,Vinay Chauhan,Ludhiana,2025-06-25,BR024,online,WBBWB1746U,6465596216,sunita.bhatia@hotmail.com,27,41086.0,salaried_private,696,0.4259,0,1,home,2055000,300,0,
LA000204,APP010085,Nikhil Banerjee,Surat,2025-06-14,BR032,partner_referral,SJVJX7041W,6025873059,abanerjee@protonmail.com,31,60135.0,salaried_private,866,0.1736,0,0,personal,218000,24,0,
LA000205,APP000602,Kavya Hegde,Mysuru,2024-03-16,BR020,direct_sales_agent,YMINI4790N,7078669701,vikram_ghosh1@hotmail.com,30,69494.0,contract,359,0.6507,1,12,personal,1427000,48,1,847456.22
LA000206,APP025875,Arjun Kapoor,Tirunelveli,2023-07-13,BR010,direct_sales_agent,JDMWD5249H,8517499822,jyothi58@rediffmail.com,42,43320.0,self_employed_professional,815,0.526,0,1,vehicle,1077000,60,0,
LA000207,APP001373,Krishna Menon,Ahmedabad,2024-02-13,BR036,branch,TQTQB3835F,6665613353,smenon@gmail.com,37,83250.0,contract,843,0.5395,0,0,home,5573000,300,0,
LA000208,APP025587,Nandini Malhotra,Visakhapatnam,2024-04-01,BR009,online,RMGIQ0669P,7263229565,vaishnavi_mehta3@gmail.com,40,36254.0,self_employed_professional,699,0.3498,1,1,personal,254000,36,0,
LA000209,APP011700,Anjali Chatterjee,Visakhapatnam,2023-08-21,BR016,online,WJDVH8164D,7594526410,ananya.patel@outlook.com,34,20102.0,salaried_private,467,0.6534,1,8,personal,433000,48,0,
LA000210,APP007993,Lakshmi Varma,Ahmedabad,2025-05-19,BR007,branch,WXQXD8897F,6832291657,jyothi55@protonmail.com,28,55041.0,salaried_private,709,0.519,1,0,vehicle,1222000,60,0,
LA000211,APP006428,Reyansh Chatterjee,Bengaluru,2024-04-01,BR004,branch,SBGKC7099Z,9590896036,kavya.banerjee@rediffmail.com,25,49628.0,salaried_private,614,0.3077,0,4,gold,251000,18,0,
LA000212,APP011737,Priya Gowda,Ahmedabad,2024-07-15,BR023,online,KUZMQ6797Y,8970386345,bhargav_krishnan2@gmail.com,34,23377.0,salaried_private,670,0.4701,1,0,personal,339000,48,0,
LA000213,APP003354,Manoj Krishnan,Coimbatore,2024-05-14,BR021,direct_sales_agent,AGENX3688C,9804835653,sanjana.bose@gmail.com,31,59466.0,salaried_government,806,0.5317,1,0,vehicle,1386000,60,0,
LA000214,APP016734,Kavya Chauhan,Hyderabad,2023-09-25,BR007,branch,RCJHM3987V,6181284134,pdeshpande@gmail.com,46,15371.0,salaried_private,739,0.452,1,1,personal,265000,60,0,
LA000215,APP004355,Neha Subramanian,Visakhapatnam,2024-04-12,BR034,partner_referral,XYLRX4959I,6046923088,opillai@outlook.com,37,19580.0,salaried_government,877,0.3142,1,0,personal,89000,24,0,
LA000217,APP019708,Diya Verma,Bhopal,2024-08-29,BR019,branch,SSIXC6573P,6849840271,praveen_banerjee9@gmail.com,32,32975.0,self_employed_business,631,0.349,0,4,personal,331000,36,0,
LA000219,APP015185,Aditya Chauhan,Coimbatore,2024-07-17,BR039,partner_referral,JPPLH3152K,6165735507,bhavana_menon7@rediffmail.com,40,65137.0,salaried_private,707,0.5608,3,2,vehicle,731000,48,0,
LA000220,APP025883,Aniket Ramesh,Hyderabad,2023-04-04,BR006,branch,TFZNM9784Y,8512455245,charitha_bhat2@yahoo.co.in,42,50727.0,self_employed_professional,793,0.1747,0,2,personal,322000,48,0,
LA000221,APP005770,Aniket Chatterjee,Indore,2024-04-24,BR033,partner_referral,NBHZM4472M,9692064081,jyothi82@outlook.com,60,19458.0,salaried_government,732,0.6863,2,2,personal,420000,60,0,
LA000222,APP010589,Reyansh Naidu,Rajkot,2025-05-25,BR032,branch,XZDCW7530J,8150949684,varun99@yahoo.co.in,32,37108.0,salaried_private,726,0.5791,3,1,personal,356000,36,0,
LA000223,APP014352,Siddharth Patel,Ludhiana,2024-09-21,BR001,branch,UYLFA1056K,8371578480,manoj58@outlook.com,38,58071.0,salaried_private,693,0.606,0,2,gold,396000,12,0,
LA000224,APP018812,Neha Bhat,Hyderabad,2024-02-26,BR012,online,NQSGC7900Z,9447295274,yrao@yahoo.co.in,28,31720.0,self_employed_business,661,0.4459,0,1,vehicle,847000,84,0,
LA000225,APP005404,Nandini Joshi,Bengaluru,2025-05-23,BR039,online,AWNAU4405A,8421746307,,46,93299.0,salaried_government,739,0.4576,1,1,home,4704000,360,0,
LA000226,APP014690,Vivaan Sharma,Kolkata,2023-09-24,BR036,branch,LSIFV9491W,7876833976,mahesh.kapoor@hotmail.com,39,40621.0,salaried_private,616,0.5852,0,2,home,2849000,300,0,
LA000227,APP001005,Reyansh Kulkarni,Bhopal,2025-03-29,BR020,partner_referral,XAZDE2258B,7779809646,vaishnavi.subramanian@rediffmail.com,34,33435.0,contract,792,0.5483,0,0,personal,381000,24,0,
LA000228,APP001113,Ishaan Rao,Mysuru,2023-12-02,BR030,online,GQWLD9038M,9972136178,aditi_kapoor5@outlook.com,35,27975.0,contract,726,0.3654,1,0,personal,154000,24,0,
LA000229,APP006768,Saanvi Chatterjee,Nashik,2023-08-27,BR013,branch,ILRWR5138Y,7057667658,imran74@protonmail.com,26,39009.0,salaried_private,718,0.4567,1,0,vehicle,599000,48,0,
LA000230,APP002771,Aarav Naidu,Coimbatore,2025-05-27,BR017,online,WEUWM1119C,7460028413,pchauhan@protonmail.com,29,126474.0,salaried_government,601,0.6499,1,4,personal,757000,12,1,537130.93
LA000231,APP017200,Gayathri Varma,Kolkata,2023-03-15,BR001,online,FKLJK1129A,8589107546,imehta@gmail.com,48,98907.0,salaried_private,791,0.4655,0,1,vehicle,1833000,48,0,
LA000232,APP026068,Yash Verma,Rajkot,2023-04-29,BR023,direct_sales_agent,VGKMN9264P,6197673727,anand20@gmail.com,44,32647.0,self_employed_professional,659,0.7727,1,4,gold,130000,6,0,
LA000233,APP012484,Meera Gowda,Kanpur,2024-06-18,BR010,branch,BVRDY4606B,7288332173,kavya_bhatia2@protonmail.com,35,31845.0,salaried_private,652,0.725,1,2,vehicle,438000,24,0,
LA000234,APP021129,Vikram Reddy,Pune,2023-12-05,BR015,online,LGGVT0362G,8702589890,spaces in@domain.com,40,21323.0,self_employed_business,819,0.5201,0,1,vehicle,443000,48,0,
LA000235,APP007982,Rohan Chatterjee,Delhi,2024-12-14,BR027,branch,abcde1234f,9926856391,fpillai@protonmail.com,28,53665.0,salaried_private,576,0.7223,4,3,personal,815000,60,0,
LA000236,APP023913,Aditya Bhat,Mysuru,2024-03-11,BR005,branch,KHDWM2923Y,9871493833,cpatel@rediffmail.com,32,32780.0,self_employed_professional,568,0.5291,1,4,personal,280000,24,1,251616.39
LA000237,APP016031,Rohan Joshi,Ahmedabad,2025-04-07,BR019,partner_referral,TKCIV4304C,9137186545,esha23@outlook.com,43,26235.0,salaried_private,607,0.3988,0,1,personal,436000,60,0,
LA000238,APP011367,Pooja Joshi,Jaipur,2023-07-10,BR034,direct_sales_agent,TKEAR2294X,7593112293,mbhatia@yahoo.co.in,33,52535.0,salaried_private,664,0.3531,1,2,personal,412000,36,0,
LA000239,APP001140,Lakshmi Iyer,Kanpur,2024-08-04,BR036,branch,JCYRW9607X,7725246462,uma.hegde@hotmail.com,35,45625.0,contract,702,0.4669,2,1,personal,531000,48,0,
LA000240,APP013482,Bhavana Malhotra,Mysuru,2023-02-15,BR026,online,JIRXF0916K,6233037126,bhavana.bose@hotmail.com,37,137908.0,salaried_private,723,0.5512,1,0,home,7640000,300,0,
LA000241,APP009940,Rohan Kulkarni,Tirunelveli,2023-12-19,BR013,online,UVLXW0654J,6901018684,lsharma@hotmail.com,31,42486.0,salaried_private,478,0.4659,0,9,personal,805000,60,1,524928.81
LA000242,APP017874,Siddharth Malhotra,Kochi,2025-03-23,BR016,online,GRKEM8715M,8211026669,arjun_prasad8@gmail.com,57,88487.0,salaried_private,740,0.3572,1,0,gold,669000,36,0,
LA000243,APP026461,Swathi Mukherjee,Kolkata,2024-03-01,BR032,partner_referral,LCJIN7098P,6565612494,uma_gupta8@rediffmail.com,49,64669.0,self_employed_professional,566,0.5914,1,6,home,3862000,240,0,
LA000244,APP023055,Rahul Prasad,Ahmedabad,2024-05-08,BR027,branch,YZELF1638K,7026588134,gayatri89@yahoo.co.in,29,102486.0,self_employed_professional,651,0.3708,0,3,home,4227000,240,0,
LA000245,APP021373,Aniket Menon,Kochi,2023-10-14,BR028,online,JEAUB5830P,8101528441,vaishnavi_sharma4@hotmail.com,42,12000.0,self_employed_business,707,0.7322,0,1,vehicle,100000,12,0,
LA000246,APP014541,Vivaan Sharma,Kochi,2024-08-16,BR031,branch,LSDRI1676S,8243541707,ramya_banerjee1@outlook.com,39,20860.0,salaried_private,803,0.7537,2,1,personal,394000,36,0,
LA000247,APP021060,Neha Rao,Kolkata,2023-10-07,BR024,partner_referral,RAIQF0863Q,8892380088,vaishnavi84@hotmail.com,39,54871.0,self_employed_business,781,0.5308,1,0,personal,279000,12,0,
LA000248,APP000193,Diya Rao,Ahmedabad,2025-01-24,BR008,online,WVQQM9362U,8395774790,kiran.malhotra@rediffmail.com,26,53669.0,contract,409,0.6452,1,12,personal,644000,24,1,504597.77
LA000249,APP018444,Sneha Pillai,Coimbatore,2024-06-16,BR029,online,JNEYC9187Y,7801339169,rohit.gupta@yahoo.co.in,26,14615.0,self_employed_business,675,0.8217,0,0,personal,133000,12,0,
LA000250,APP004880,Manoj Menon,Visakhapatnam,2024-09-15,BR037,branch,RQFZJ8497Z,7277808267,sunita.patel@protonmail.com,41,108714.0,salaried_government,797,0.6545,0,0,personal,1479000,24,0,
LA000251,APP005197,Vikram Naidu,Rajkot,2023-06-25,BR034,branch,RIKDW1941E,9730716190,obhatia@hotmail.com,44,26781.0,salaried_government,603,0.3182,0,1,gold,181000,24,0,
LA000252,APP008791,Diya Kapoor,Bengaluru,2023-12-25,BR004,branch,QUCIP9056D,9376964435,anand.hegde@rediffmail.com,29,83779.0,salaried_private,766,0.5425,1,0,vehicle,2500000,84,0,
LA000253,APP018193,Aarav Sinha,Jaipur,2023-07-10,BR005,branch,MJBDB1987F,7226581818,nithya.mehta@rediffmail.com,23,34642.0,self_employed_business,705,0.548,1,3,vehicle,645000,48,0,
LA000254,APP007685,Vikram Naidu,Indore,2024-10-08,BR020,online,XGIDQ3178E,8094839020,npillai@rediffmail.com,28,23403.0,salaried_private,671,0.5401,0,0,home,1500000,300,0,
