application_id,applicant_id,applicant_name,applicant_city,application_date,branch_code,application_channel,pan_number,mobile_number,email_address,age_years,monthly_income_inr,employment_type,credit_score,debt_to_income_ratio,existing_loan_count,late_payments_last_12_months,loan_type,loan_amount_inr,tenure_months,defaulted,loss_given_default_inr,rejection_reason
LA002203,APP011516,Reyansh Verma,Vadodara,2025-02-28,BR040,branch,UNLJK9768M,6922569571,aghosh@gmail.com,33.0,76933.0,salaried_private,654,0.2889,,3,gold,674000,36.0,0,,missing_required_field
LA002211,APP001950,Aniket Prasad,Surat,2023-05-19,BR010,direct_sales_agent,KZIUB1489W,9118422071,prao@protonmail.com,51.0,53287.0,contract,-15,0.2787,0.0,5,vehicle,455000,36.0,0,,credit_score_out_of_range
LA002218,APP016708,Ishaan Naidu,Surat ,2025-04-23,BR021,branch,LYGEW4025W,7271488280,omkar_kapoor5@rediffmail.com,46.0,-25000.0,salaried_private,820,0.268,1.0,0,gold,47000,6.0,0,,income_not_positive
LA002223,APP017624,Siddharth Verma,Bengaluru,2023-05-13,BR018,partner_referral,DHNSX4838L,7692888468,sunita16@yahoo.co.in,53.0,134654.0, SALARIED_PRIVATE ,4300,0.4091,1.0,0,vehicle,1087000,24.0,0,,credit_score_out_of_range
LA002228,APP005813,Lakshmi Verma,Bhopal,2023-06-25,BR039,branch,RIKDW1941E,9730716190,obhatia@hotmail.com,,26781.0,salaried_government,603,0.3182,0.0,1,gold,181000,24.0,0,,missing_required_field
LA002233,APP004850,Vinay Pillai,Mysuru,2023-03-08,BR032,partner_referral,MJQAE8789Y,8667964105,swathi34@outlook.com,40.0,61315.0,salaried_government,579,0.3351,,5,gold,169000,12.0,0,,missing_required_field
LA002245,APP013623,Kavya Joshi,Ahmedabad,2025-05-08,BR020,branch,CASUB3184A,9970382820,bhargav98@rediffmail.com,37.0,27872.0,salaried_private,250,0.4849,0.0,0,personal,391000,36.0,0,,credit_score_out_of_range
LA002259,APP020946,Karthik Prasad,Nagpur,2023-08-09,BR040,branch,PXDJT0517X,7522463058,rajesh.agarwal@outlook.com,39.0,0.0,self_employed_business,676,0.4577,0.0,3,vehicle,813000,24.0,0,,income_not_positive
LA002300,APP018170,Aarav Sinha,Visakhapatnam,2025-03-15,BR020,partner_referral,FPVXN2061M,7849305501,vpillai@yahoo.co.in,,97719.0,salaried_private,900,0.3693,0.0,0,home,4592000,300.0,0,,missing_required_field
LA002311,APP022428,Gayathri Iyer,Nagpur,2024-13-05,BR010,partner_referral,ZWAXK0705S,7007503623,aprasad@protonmail.com,25.0,53236.0,Self_Employed_Professional,869,0.3654,0.0,0,vehicle,424000,24.0,0,,unparseable_application_date
LA002313,APP013261,Manoj Kulkarni,Coimbatore,2024-02-26,BR039,branch,VRXGM3642V,7298660285,lakshmi97@yahoo.co.in,36.0,52693.0,salaried_private,555,0.5569,,6,vehicle,1189000,60.0,0,,missing_required_field
LA002329,APP025364,Vinay Menon,Ludhiana,2025-04-03,BR032,partner_referral,GPFSN9270V,7821266039,kvenkatesan@outlook.com,39.0,108408.0,self_employed_professional,250,0.6722,0.0,0,home,7378000,180.0,0,,credit_score_out_of_range
LA002354,APP012227,Swathi Desai,Pune,2023-12-03,BR024,branch,HBFZD9537R,6424907831,rahul83@hotmail.com,35.0,0.0,salaried_private,676,0.3813,0.0,4,gold,99000,18.0,0,,income_not_positive
LA002385,APP020549,Vivaan Gowda,Coimbatore,2023-03-07,BR014,partner_referral,BKTFU4360J,8469332273,praveen80@yahoo.co.in,36.0,61898.0,self_employed_business,801,0.4375,,1,vehicle,1429000,84.0,0,,missing_required_field
LA000482,APP022731,Karthik Banerjee,Ahmedabad,2024-10-13,BR010,branch,DISDE1250Z,9792943910,harish.agarwal@yahoo.co.in,27.0,49006.0, SELF_EMPLOYED_PROFESSIONAL ,575,0.6843,0.0,2,personal,684000,24.0,1,420541.97,duplicate_application_id
LA002416,APP006149,Anjali Menon,Indore,2025-06-03,BR001,branch,RPFEG2713G,8656426510,grathore@rediffmail.com,24.0,62891.0,salaried_private,678,0.4251,1.0,4,personal,483000,,1,314422.53,missing_required_field
LA002424,APP010261,Aadhya Hegde,Coimbatore,2024-07-23,BR006,branch,CBFRI0956L,9076459005,ananya.krishnan@rediffmail.com,32.0,0.0,salaried_private,587,0.8263,0.0,2,gold,110000,6.0,0,,income_not_positive
LA002428,APP026630,Vinay Sinha,Kanpur,2024-05-05,BR008,partner_referral,TXFDS2817U,7670245753,uma.patel@rediffmail.com,55.0,12933.0,self_employed_professional,1200,0.95,2.0,1,home,1500000,240.0,0,,credit_score_out_of_range
LA002440,APP005268,Praveen Rao,Bhopal,2024-04-14,BR017,branch,FAWPT5596P,6224313505,gayatri.gupta@gmail.com,45.0,-25000.0,salaried_government,589,0.2332,0.0,2,personal,762000,48.0,0,,income_not_positive
LA002450,APP026871,Ananya Bhat,Mysuru,2023-10-11,BR024,partner_referral,ALZUU6761M,7462631441,bhargav.bhatia@gmail.com,32.0,38803.0,,738,0.5937,3.0,1,gold,170000,12.0,1,33292.82,missing_required_field
LA002454,APP024890,Divya Nair,Chennai,2025-02-26,BR017,partner_referral,PWZHM8409T,7367915560,omkar.venkatesan@gmail.com,36.0,36390.0,self_employed_professional,832,0.4572,,2,home,1500000,300.0,0,,missing_required_field
LA002474,APP025078,Aarav Pillai,Hyderabad,2024-13-05,BR038,branch,PHXZL8093A,6886818332,rahul_reddy9@hotmail.com,37.0,42442.0,self_employed_professional,621,0.6205,0.0,3,personal,291000,12.0,0,,unparseable_application_date
LA002500,APP005985,Siddharth Verma,Kanpur,2025-05-24,BR029,online,KWQQM8970B,7825531635,sandeep_bose4@outlook.com,24.0,-1.0,salaried_private,559,0.396,0.0,5,home,2583000,240.0,0,,income_not_positive
LA002503,APP008161,Siddharth Iyer,Jaipur,2023-11-25,BR021,branch,HCXUD6242Y,7892667881,charitha.rathore@rediffmail.com,29.0,0.0,salaried_private,769,0.3791,0.0,0,home,1856000,300.0,0,,income_not_positive
LA002507,APP015652,Shreya Krishnan,Bengaluru,2024-05-01,BR025,branch,WEEHX8524E,9573724728,sanjana.mukherjee@outlook.com,42.0,-25000.0,salaried_private,885,0.5192,1.0,0,vehicle,330000,60.0,0,,income_not_positive
LA002526,APP026842,Nandini Nair,Ahmedabad,2023-12-20,BR019,online,DAVZQ2500F,6104190083,anand.bose@hotmail.com,29.0,90949.0,,667,0.5412,0.0,1,vehicle,2321000,60.0,1,723983.5,missing_required_field
LA002532,APP026821,Sneha Patel,Jaipur,2025-06-24,BR009,branch,MITZU9405K,7598728431,sunita_reddy9@protonmail.com,26.0,130839.0,,839,0.4143,1.0,0,vehicle,2311000,60.0,0,,missing_required_field
LA002552,APP019270,Vinay Sharma,Coimbatore,,BR015,branch,LZWWZ7108C,8013998105,lakshmi37@outlook.com,30.0,38167.0,self_employed_business,754,0.3325,0.0,0,personal,368000,36.0,0,,unparseable_application_date
LA000161,APP018303,Siddharth Naidu,Mysuru,2025-05-22,BR016,online,HMVSV4967B,6390489470,gayatri_krishnan2@yahoo.co.in,24.0,67441.0,self_employed_business,663,0.5849,1.0,1,personal,1100000,48.0,0,,duplicate_application_id
LA002577,APP000304,Siddharth Sinha,Rajkot,2024-11-05,BR038,branch,YFBZK8255Q,6327258710,lakshmi.hegde@hotmail.com,28.0,112962.0,contract,4300,0.4615,2.0,0,home,4811000,240.0,0,,credit_score_out_of_range
LA002586,APP020163,Saanvi Chauhan,Ludhiana,2023-08-31,BR014,branch,DVFVH1211W,6579975462,viyer@outlook.com,34.0,52959.0,self_employed_business,985,0.2497,0.0,1,personal,274000,24.0,0,,credit_score_out_of_range
LA002587,APP026125,Kavya Subramanian,Ahmedabad,2023-07-21,BR024,branch,TMZBK8900H,7493545774,varun99@protonmail.com,44.0,61754.0,self_employed_professional,-15,0.4599,1.0,0,personal,626000,36.0,1,469121.06,credit_score_out_of_range
LA002594,APP024531,Sandeep Verma,Indore,,BR031,branch,WRVTW2374E,7537146230,ananya.bhat@gmail.com,34.0,96451.0,self_employed_professional,670,0.6446,1.0,3,home,6062000,240.0,0,,unparseable_application_date
LA002639,APP011590,Vivaan Desai,Indore,,BR027,branch,TZKJH1499Q,6827187285,rajesh.das@gmail.com,34.0,110914.0,salaried_private,615,0.4807,2.0,2,home,4564000,300.0,0,,unparseable_application_date
LA002649,APP026922,Anjali Kulkarni,Visakhapatnam,2023-11-03,BR004,direct_sales_agent,ZXMVG6648Y,9416671495,farhan.sharma@protonmail.com,39.0,107261.0,,707,0.3432,1.0,0,gold,989000,36.0,0,,missing_required_field
LA002657,APP009086,Aditya Kapoor,Ludhiana,2024-06-14,BR001,direct_sales_agent,EUDLF0822Z,9797332683,jyothi_chatterjee3@protonmail.com,30.0,31659.0,salaried_private,-15,0.5918,0.0,0,personal,208000,12.0,1,185856.6,credit_score_out_of_range
LA002679,APP001689,Lakshmi Menon,Kolkata,2023-12-21,BR019,direct_sales_agent,FFXCP3224M,8969541769,kchatterjee@protonmail.com,42.0,45888.0,contract,120,0.3692,0.0,5,gold,360000,24.0,0,,credit_score_out_of_range
LA002682,APP012220,Rohan Verma,Pune,2024-11-12,BR010,online,EYTAR3554R,6107235160,charitha_hegde2@hotmail.com,35.0,-25000.0,salaried_private,790,0.6214,1.0,0,home,3171000,360.0,0,,income_not_positive
LA000043,APP025541,Saanvi Menon,Bengaluru,2024-04-13,BR009,online,NVLBI3026I,9226841250,kiran.verma@outlook.com,40.0,23938.0,self_employed_professional,632,0.5666,0.0,3,vehicle,419000,36.0,0,,duplicate_application_id
LA002703,APP019841,Vinay Mukherjee,Ludhiana,2023-04-15,BR004,partner_referral,DTEVZ3640A,9580723233,naveen_das1@rediffmail.com,33.0,-1.0,self_employed_business,651,0.5176,2.0,2,gold,48000,12.0,0,,income_not_positive
LA002717,APP023549,Sneha Bhat,Vadodara,2023-08-04,BR024,direct_sales_agent,YGNIN5754U,7268210945,sunita.shah@hotmail.com,31.0,-25000.0,self_employed_professional,668,0.6066,1.0,3,vehicle,652000,48.0,0,,income_not_positive
LA002745,APP026458,Gayathri Patel,Vadodara,2023-12-21,BR007,partner_referral,BRFGJ0005Y,9292568944,vikram_mehta4@gmail.com,49.0,59923.0,self_employed_professional,744,0.1397,,1,personal,242000,36.0,0,,missing_required_field
LA002749,APP024416,Bhavana Chatterjee,Coimbatore,,BR008,partner_referral,GFUYS7921Y,8644174129,dinesh.agarwal@hotmail.com,34.0,36243.0,self_employed_professional,730,0.2849,0.0,1,vehicle,321000,36.0,0,,unparseable_application_date
LA002800,APP016709,Harsha Naidu,Mysuru,2025-03-14,BR005,branch,CREBK2088I,9782225879,vinay54@gmail.com,46.0,-25000.0,salaried_private,732,0.2998,0.0,0,personal,366000,24.0,0,,income_not_positive
LA002827,APP007015,Sneha Malhotra,Tirunelveli,2023-02-15,BR015,partner_referral,TJNID0972U,8857703987,bhavana99@protonmail.com,27.0,0.0,salaried_private,793,0.6355,0.0,0,vehicle,1702000,60.0,0,,income_not_positive
LA002837,APP026832,Rahul Ramesh,Surat,2023-10-25,BR037,online,XTNMN6948D,6825240986,mdas@yahoo.co.in,27.0,84770.0,,614,0.4266,0.0,5,personal,1500000,60.0,0,,missing_required_field
LA002840,APP017061,Aadhya Nair,Pune ,2023-07-13,BR029,partner_referral,WRFVZ7065R,7239094950,hema_naidu1@protonmail.com,48.0,-1.0,salaried_private,627,0.8692,2.0,3,vehicle,2112000,48.0,0,,income_not_positive
LA002849,APP004168,Rohan Kapoor,Madurai,2024-11-25,BR003,online,YMWDA6742G,9312989128,chetan72@outlook.com,36.0,-25000.0,salaried_government,736,0.6705,3.0,1,personal,763000,48.0,0,,income_not_positive
LA002872,APP026884,Manoj Chauhan,Nagpur,2025-06-13,BR017,branch,ZUPNS4782Y,8438920783,dpatel@gmail.com,33.0,57100.0,,661,0.4145,1.0,3,gold,511000,36.0,0,,missing_required_field
LA002883,APP005714,Pooja Hegde,Pune,2023-05-24,BR014,branch,HRQAZ7432R,7894494791,pallavi_prasad6@outlook.com,56.0,0.0,salaried_government,900,0.4584,1.0,0,personal,561000,60.0,0,,income_not_positive
LA002886,APP020547,Aadhya Pillai,Nashik,,BR003,online,HWBHY3241L,7897873253,ramya_prasad2@gmail.com,36.0,61558.0,self_employed_business,665,0.4853,1.0,2,personal,1146000,60.0,1,767975.58,unparseable_application_date
LA002904,APP022792,Nikhil Sharma,Rajkot,2023-01-08,BR024,branch,ANKZT5744C,7843302295,ishita_gupta8@hotmail.com,28.0,-1.0,self_employed_professional,772,0.3238,0.0,0,home,1529000,240.0,0,,income_not_positive
LA002928,APP023550,Bhavana Bhat,Bhopal,2023-11-03,BR032,online,RLEAE9487B,9802551596,meera98@protonmail.com,31.0,-25000.0,self_employed_professional,638,0.4224,1.0,0,home,2066000,240.0,0,,income_not_positive
LA002932,APP018109,Bhavana Prasad,Jaipur,2024-03-31,BR001,online,GGSQV8845U,8852090791,dinesh72@gmail.com,,25292.0,salaried_private,776,0.6486,1.0,2,home,1821000,360.0,0,,missing_required_field
LA002935,APP001267,Ananya Mukherjee,Kochi,2023-02-15,BR035,direct_sales_agent,TJXKN0884X,6507326333,pallavi87@protonmail.com,36.0,66190.0,contract,620,0.5346,,1,home,4433000,360.0,0,,missing_required_field
LA002938,APP018115,Reyansh Malhotra,Nashik,2024-10-08,BR040,direct_sales_agent,DHETM6088K,8772663180,fdeshpande@hotmail.com,,27402.0,salaried_private ,676,0.3345,0.0,1,vehicle,284000,36.0,0,,missing_required_field
LA002947,APP010125,Aarav Menon,Kochi,2024-12-23,BR022,branch,JQSLX9032C,9729266644,rsharma@rediffmail.com,31.0,67209.0,salaried_private,-15,0.4218,1.0,1,gold,623000,36.0,0,,credit_score_out_of_range
LA002973,APP026882,Harsha Sharma,Ahmedabad,2024-01-22,BR021,branch,YAKQN6553K,8126885896,zoya.mehta@yahoo.co.in,33.0,47148.0,,712,0.4944,1.0,1,vehicle,910000,60.0,0,,missing_required_field
LA000072,APP020247,Harsha Varma,Nashik,2023-03-28,BR014,partner_referral,WNNJV0854B,9599419739,vikram.shetty@gmail.com,35.0,20477.0,self_employed_business,630,0.358,0.0,1,personal,210000,36.0,0,,duplicate_application_id
LA002989,APP026949,Priya Hegde,Pune,2024-05-29,BR002,branch,QUBDD9453H,6680233341,chetan.menon@protonmail.com,45.0,66546.0,,657,0.5581,2.0,3,vehicle,1446000,84.0,0,,missing_required_field
LA003008,APP000848,Deepika Prasad,Surat,2025-03-31,BR025,branch,YSQIU8720M,9917476092,mverma@gmail.com,33.0,18188.0,contract,528,0.3195,0.0,4,personal,164000,,0,,missing_required_field
LA003009,APP020055,Meera Kapoor,Nashik,2023-12-15,BR038,online,CXHCK3760F,7151965864,charitha_rao6@yahoo.co.in,34.0,139545.0,self_employed_business,690,0.4943,0.0,1,home,6873000,,0,,missing_required_field
LA003011,APP022369,Rohan Sinha,Kolkata,2024-01-28,BR016,branch,TQERT5431X,9749924482,ganesh_banerjee5@hotmail.com,25.0,22010.0, self_employed_professional,985,0.4672,1.0,2,personal,360000,60.0,0,,credit_score_out_of_range
LA003028,APP026953,Sandeep Mukherjee,Lucknow,2024-08-27,BR012,online,WZTPR9699G,9219863133,karthik68@protonmail.com,46.0,28969.0,,740,0.3357,0.0,1,personal,108000,12.0,0,,missing_required_field
LA003044,APP012694,Gayathri Verma,Madurai,2024-04-02,BR025,branch,LFGCL6797U,9342500237,imran.rathore@rediffmail.com,35.0,52693.0,salaried_private,874,0.5114,,1,personal,960000,60.0,0,,missing_required_field
LA003067,APP021623,Vikram Hegde,Chennai,2024-04-21,BR011,online,DFNEF2627Q,8352044543,vagarwal@hotmail.com,44.0,59849.0,self_employed_business,809,0.5753,0.0,0,vehicle,748000,,0,,missing_required_field
LA003071,APP002885,Krishna Prasad,Indore,not_a_date,BR032,branch,LGCNQ6598N,6881837079,priya.chauhan@rediffmail.com,29.0,44319.0,salaried_government,636,0.4709,0.0,1,personal,427000,24.0,0,,unparseable_application_date
LA000469,APP003323,Diya Iyer,Jaipur,2023-03-21,BR006,branch,YKYQR8456F,7505092253,manoj55@outlook.com,31.0,43134.0,salaried_government ,690,0.5355,1.0,3,home,2404000,360.0,0,,duplicate_application_id
LA003084,APP003101,Harsha Prasad,Jaipur,,BR027,branch,MDZNT8859A,9720525420,praveen.malhotra@yahoo.co.in,30.0,44930.0,salaried_government,839,0.499,1.0,1,personal,824000,60.0,0,,unparseable_application_date
LA003090,APP007868,Saanvi Bhat,Kanpur,2023-12-08,BR009,online,ABIZE2991N,6564605648,mchatterjee@rediffmail.com,28.0,39655.0,salaried_private,818,0.719,0.0,0,vehicle,620000,,0,,missing_required_field
LA003105,APP004692,Pooja Krishnan,Bengaluru,2024-02-18,BR012,branch,MEUIZ8549C,7256863332,karthik.verma@rediffmail.com,39.0,36289.0,salaried_government,120,0.5613,1.0,1,home,2357000,300.0,0,,credit_score_out_of_range
LA003107,APP005989,Aniket Desai,Delhi,2024-02-01,BR039,online,AFXYU1788V,6847030713,gayatri_krishnan8@rediffmail.com,24.0,-25000.0,salaried_private,876,0.3709,0.0,1,gold,363000,12.0,0,,income_not_positive
LA003131,APP015480,Nandini Shah,Mumbai,2023-01-21,BR011,partner_referral,AUZRJ3323B,9905118595,vaishnavi_verma8@rediffmail.com,41.0,44603.0,salaried_private,1200,0.5847,0.0,7,vehicle,1210000,60.0,0,,credit_score_out_of_range
LA003134,APP006956,Vikram Joshi,Ahmedabad,2024-11-29,BR003,online,MWDID0625I,7348708654,aarav_verma9@yahoo.co.in,26.0,75060.0,Salaried_Private,812,0.3868,,0,gold,236000,12.0,0,,missing_required_field
LA003138,APP003764,Aniket Prasad,Nagpur,2024-07-18,BR031,branch,HJZKZ2440U,8012584487,uma.chatterjee@yahoo.co.in,34.0,0.0,salaried_government,790,0.3609,0.0,1,personal,218000,24.0,0,,income_not_positive
LA003144,APP006994,Deepika Sinha,Rajkot,2025-01-16,BR031,online,TLVVG9980Z,9202980085,kiran.malhotra@protonmail.com,26.0,86357.0,salaried_private,619,0.379,0.0,0,home,3875000,,0,,missing_required_field
LA003163,APP009522,Gayathri Bose,Mysuru,2023-04-01,BR008,branch,APQNU0758V,8283517755,sunita.bose@outlook.com,31.0,0.0,salaried_private,596,0.274,1.0,7,gold,107000,36.0,0,,income_not_positive
LA003186,APP022204,Deepika Krishnan,Indore,2025-01-07,BR034,branch,WRTSA4599I,9225637088,nmukherjee@rediffmail.com,,50955.0,self_employed_business,573,0.6044,1.0,5,home,2929000,300.0,0,,missing_required_field
LA003232,APP022793,Praveen Banerjee,Ludhiana,2025-05-28,BR017,branch,ZWXTG1888H,9748040017,meera10@gmail.com,28.0,-1.0,SELF_EMPLOYED_PROFESSIONAL,747,0.4617,1.0,1,personal,369000,36.0,0,,income_not_positive
LA003254,APP023692,Praveen Malhotra,Nashik,not_a_date,BR029,branch,AWZWE4764U,8033948391,ganesh23@yahoo.co.in,31.0,43832.0,self_employed_professional,791,0.3406,0.0,1,personal,309000,24.0,0,,unparseable_application_date
LA003260,APP014446,Vivaan Patel,Kanpur,2024-01-02,BR025,direct_sales_agent,KBUNU9114D,8086154255,ishita.joshi@outlook.com,39.0,-1.0,salaried_private,822,0.35,0.0,1,personal,1090000,36.0,0,,income_not_positive
LA003261,APP015393,Yash Naidu,Madurai,2024-01-11,BR007,branch,XBLYU9007Y,9409692210,manoj22@yahoo.co.in,41.0,28201.0,SALARIED_PRIVATE,815,0.5181,,2,home,1789000,300.0,0,,missing_required_field
LA003263,APP007024,Aditya Iyer,Indore,not_a_date,BR026,branch,XBJGF0692P,7169993735,divya_sharma2@outlook.com,27.0,105163.0,salaried_private,898,0.5374,1.0,0,gold,570000,12.0,0,,unparseable_application_date
LA000474,APP024107,Manoj Chatterjee, Surat,2024-05-18,BR021,branch,MZWZV2314Y,9764943402,kiran40@protonmail.com,33.0,20149.0,self_employed_professional,581,0.586,2.0,4,personal,210000,36.0,0,,duplicate_application_id
LA003350,APP001496,Pooja Prasad,Bengaluru,not_a_date,BR006,online,ZLBKP8659Q,6373300688,sunita_sharma6@yahoo.co.in,39.0,41867.0,contract,666,0.4743,1.0,1,personal,328000,24.0,0,,unparseable_application_date
LA003358,APP006460,Meera Shah,Tirunelveli,2024-10-28,BR030,direct_sales_agent,DXCLN0677Y,6990189874,sandeep53@hotmail.com,25.0,57084.0,salaried_private,648,0.5265,,1,personal,1069000,60.0,0,,missing_required_field
LA003359,APP012499,Ishaan Ramesh,Ludhiana,2025-05-31,BR032,partner_referral,KKWWY2492F,7711241088,priya47@yahoo.co.in,35.0,32882.0,salaried_private,4300,0.6839,1.0,1,home,2227000,300.0,0,,credit_score_out_of_range
LA003361,APP002060,Rahul Nair,Kolkata,2024-05-22,BR006,branch,NXCNS3239W,8520157046,swathi.rathore@protonmail.com,,39410.0,contract,597,0.1642,0.0,3,vehicle,303000,60.0,0,,missing_required_field
LA003365,APP000088,Karthik Sinha,Kochi,2024-13-05,BR018,branch,HHZJB3384D,7841425689,ganesh.das@rediffmail.com,25.0,28978.0,contract,568,0.2029,0.0,3,gold,125000,24.0,0,,unparseable_application_date
LA000019,APP012408,Aarav Chatterjee,Kolkata,2023-04-25,BR015,branch,LJSYA7561U,6401795194,farhan25@rediffmail.com,35.0,24172.0,salaried_private,847,0.6596,0.0,1,vehicle,499000,36.0,0,,duplicate_application_id
LA003415,APP025357,Rahul Nair,Surat,2023-06-13,BR014,online,EYFAX3870M,6444666266,ganesh68@yahoo.co.in,39.0,-25000.0,self_employed_professional,863,0.6783,1.0,0,gold,183000,12.0,0,,income_not_positive
LA003433,APP022203,Neha Menon,Surat,2025-06-25,BR018,online,GFZBS0440B,6776613699,jayanth_deshpande4@hotmail.com,,46519.0,self_employed_business,518,0.3789,0.0,7,home,2124000,360.0,0,,missing_required_field
LA000187,APP023800,Manoj Naidu,Jaipur,2024-07-14,BR003,branch,FDMPQ9375J,7938143991,farhan_agarwal1@hotmail.com,31.0,87902.0,self_employed_professional,900,0.4887,0.0,1,home,5691000,360.0,0,,duplicate_application_id
LA003444,APP013166,Ananya Banerjee,Chennai,31/02/2024,BR019,branch,GAWJL0733L,8815808930,bhavana_joshi2@yahoo.co.in,36.0,39842.0,salaried_private,737,0.3217,0.0,2,personal,265000,24.0,0,,unparseable_application_date
LA003458,APP012221,Meera Sharma,Kanpur,2023-11-28,BR018,branch,QLPZA7580T,7770544836,unaidu@yahoo.co.in,35.0,-25000.0,salaried_private,627,0.61,0.0,2,vehicle,2182000,60.0,0,,income_not_positive
LA003469,APP000550,Harsha Hegde,Kolkata,2024-04-07,BR036,partner_referral,KJYJQ0599L,6538873486,gayatri31@protonmail.com,30.0,31257.0,contract,900,0.4577,0.0,0,personal,530000,,0,,missing_required_field
LA000012,APP011414,Aadhya Desai,Nagpur,2024-03-21,BR024,online,MMSLW4132L,6015811947,deepak_prasad8@yahoo.co.in,33.0,57228.0,salaried_private,900,0.6575,1.0,0,home,3889000,300.0,0,,duplicate_application_id
LA003500,APP004552,Priya Gowda,Chennai,2023-05-04,BR012,branch,QIUMK1621R,8995901889,sridhar_agarwal6@yahoo.co.in,38.0,33844.0,salaried_government,1200,0.4445,0.0,3,personal,537000,48.0,0,,credit_score_out_of_range
